"Daft Punk">"Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit">0.79>0.81>4.14>32310867>956073
"Daft Punk">"One More Time">0.61>0.70>5.34>432177586>2707992
"Daft Punk">"Instant Crush (feat. Julian Casablancas)">0.78>0.59>5.63>606828966>3111505
"Daft Punk">"Get Lucky (feat. Pharrell Williams & Nile Rodgers)">0.81>0.79>6.16>32310867>956073
"Daft Punk">"Around the World">0.96>0.80>7.16>38218353>466569
"Daft Punk">"Harder, Better, Faster, Stronger">0.82>0.72>3.74>121308880>1329678
"Daft Punk">"Something About Us">0.88>0.48>3.88>77464307>723914
"Daft Punk">"Lose Yourself to Dance (feat. Pharrell Williams)">0.83>0.66>5.90>195983803>1115598
"Daft Punk">"Veridis Quo">0.61>0.69>5.75>23984070>216822
"Daft Punk">"Digital Love">0.64>0.66>5.02>30079390>203063
"Linkin Park">"In the End">0.56>0.86>3.61>1487186392>10183387
"Linkin Park">"Numb">0.50>0.86>3.09>1928733776>12341722
"Linkin Park">"What I've Done">0.62>0.93>3.43>587927093>3370635
"Linkin Park">"Numb / Encore">0.69>0.79>3.43>44436981>226771
"Linkin Park">"One Step Closer">0.49>0.97>2.62>154808291>1102031
"Linkin Park">"Faint">0.55>0.98>2.71>378323695>2061834
"Linkin Park">"Bleed It Out">0.53>0.97>2.77>135176149>762715
"Linkin Park">"Papercut">0.52>0.94>3.08>240834555>1400306
"Linkin Park">"Crawling">0.58>0.70>3.48>374506972>2197293
"Linkin Park">"BURN IT DOWN">0.59>0.97>3.84>353135986>2534190
"Radiohead">"Creep">0.52>0.43>3.98>763497849>4777393
"Radiohead">"No Surprises">0.26>0.39>3.82>167847274>1274934
"Radiohead">"Karma Police">0.36>0.50>4.40>89246405>593396
"Radiohead">"High and Dry">0.42>0.38>4.29>80290>2133
"Radiohead">"Exit Music (For A Film)">0.29>0.28>4.45>10644157>171322
"Radiohead">"Weird Fishes/ Arpeggi">0.53>0.61>5.30>15335499>125774
"Radiohead">"Jigsaw Falling Into Place">0.46>0.83>4.15>26398730>180969
"Radiohead">"Fake Plastic Trees">0.46>0.23>4.85>61340263>398951
"Radiohead">"Just">0.29>0.77>3.91>15041854>146328
"Radiohead">"Nude">0.52>0.34>4.26>12205514>124486
"AC/DC">"Highway to Hell">0.57>0.91>3.47>274830901>2039258
"AC/DC">"Thunderstruck">0.50>0.89>4.88>1224226060>5989128
"AC/DC">"Back In Black">0.31>0.70>4.26>915158054>5643694
"AC/DC">"You Shook Me All Night Long">0.53>0.77>3.50>279117834>1348845
"AC/DC">"T.N.T.">0.75>0.76>3.58>240908491>934797
"AC/DC">"Hells Bells">0.39>0.87>5.20>252038354>1067479
"AC/DC">"Dirty Deeds Done Dirt Cheap">0.67>0.91>3.87>852728>14044
"AC/DC">"Shoot to Thrill">0.46>0.90>5.29>172293392>642344
"AC/DC">"It's a Long Way to the Top (If You Wanna Rock 'N' Roll)">0.46>0.86>5.02>102527>1881
"AC/DC">"Rock N Roll Train">0.55>0.93>4.36>18237531>119749
"Black Eyed Peas">"I Gotta Feeling">0.74>0.77>4.82>638267058>3670416
"Black Eyed Peas">"DON'T YOU WORRY">0.83>0.87>3.24>144690551>1327396
"Black Eyed Peas">"Where Is The Love?">0.83>0.70>4.54>888076529>4899065
"Black Eyed Peas">"Just Can’t Get Enough">0.66>0.63>3.66>292211575>1594576
"Black Eyed Peas">"GIRL LIKE ME">0.97>0.49>3.71>662529115>5488829
"Black Eyed Peas">"Pump It">0.65>0.93>3.55>755836314>4746197
"Black Eyed Peas">"Pump It Louder">0.66>0.94>2.64>2099141>61252
"Black Eyed Peas">"Meet Me Halfway">0.80>0.63>4.74>458724349>2094991
"Black Eyed Peas">"RITMO (Bad Boys For Life)">0.73>0.72>3.58>1021503328>6398855
"Black Eyed Peas">"SIMPLY THE BEST">0.87>0.79>3.94>43226385>242932
"Michael Jackson">"Billie Jean">0.93>0.46>4.90>1300732161>9523245
"Michael Jackson">"Chicago">0.61>0.76>4.09>545655>7314
"Michael Jackson">"Beat It">0.78>0.71>4.31>905692299>6656468
"Michael Jackson">"Smooth Criminal - 2012 Remaster">0.85>0.98>4.30>84652754>672624
"Michael Jackson">"Rock with You - Single Version">0.81>0.54>3.68>301845823>2269865
"Michael Jackson">"Don't Stop 'Til You Get Enough">0.88>0.82>6.09>349102050>2254295
"Michael Jackson">"They Don't Care About Us">0.86>0.91>4.74>978680025>8312571
"Michael Jackson">"Remember the Time">0.83>0.92>3.99>504057332>3085718
"Michael Jackson">"The Way You Make Me Feel - 2012 Remaster">0.88>0.85>4.97>436325398>2515830
"Michael Jackson">"Love Never Felt So Good">0.78>0.72>4.10>343328494>2121502
"P!nk">"Just Give Me a Reason (feat. Nate Ruess)">0.78>0.55>4.05>1518313784>6420621
"P!nk">"Never Gonna Not Dance Again">0.67>0.80>3.76>10941241>216805
"P!nk">"Raise Your Glass">0.70>0.71>3.38>237232986>1026177
"P!nk">"Try">0.67>0.63>4.13>534286492>2554163
"P!nk">"So What">0.53>0.87>3.59>432775314>2187945
"P!nk">"What About Us">0.49>0.59>4.49>339837769>1819636
"P!nk">"Cover Me In Sunshine">0.47>0.59>2.31>80575503>948515
"P!nk">"TRUSTFALL">0.64>0.89>3.95>3309247>146755
"P!nk">"Who Knew">0.69>0.73>3.47>168736063>611231
"P!nk">"True Love (feat. Lily Allen)">0.46>0.82>3.85>149977268>938718
"Eminem">"Mockingbird">0.64>0.68>4.18>719661717>5550929
"Eminem">"Without Me">0.91>0.67>4.84>1590485349>11469490
"Eminem">"The Real Slim Shady">0.95>0.66>4.74>777507160>6489755
"Eminem">"Superman">0.80>0.76>5.84>139257221>950561
"Eminem">"Till I Collapse">0.55>0.85>4.96>1931315>18992
"Eminem">"Stan">0.78>0.77>6.74>623027280>5152714
"Eminem">"Love The Way You Lie">0.75>0.93>4.39>2539156924>12696568
"Eminem">"Godzilla (feat. Juice WRLD)">0.81>0.75>3.51>547039623>9287567
"Eminem">"Sing For The Moment">0.67>0.82>5.66>454015875>2471743
"Eminem">"Not Afraid">0.86>0.95>4.14>1727241246>11425215
"Pharrell Williams">"Happy - From Despicable Me 2">0.65>0.82>3.88>128396799>718507
"Pharrell Williams">"Down In Atlanta">0.85>0.82>2.73>3658044>88925
"Pharrell Williams">"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)">0.89>0.75>3.72>673495248>4097957
"Pharrell Williams">"Cash In Cash Out">0.88>0.56>3.60>20392451>560857
"Pharrell Williams">"Stay With Me (with Justin Timberlake, Halsey & Pharrell)">0.81>0.73>3.82>26641550>315368
"Pharrell Williams">"Hit Different">0.68>0.52>3.37>121559320>1081676
"Pharrell Williams">"Neon Guts (feat. Pharrell Williams)">0.86>0.56>4.31>35793144>431472
"Pharrell Williams">"JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)">0.83>0.57>2.44>11408003>477302
"Pharrell Williams">"Just A Cloud Away">0.89>0.46>2.93>2672481>63065
"Pharrell Williams">"Frontin' (feat. Jay-Z) - Club Mix">0.89>0.40>3.94>59095041>433116
"Khalid">"lovely (with Khalid)">0.35>0.30>3.34>1721382178>24425840
"Khalid">"Numb">0.91>0.77>2.59>25212794>418647
"Khalid">"Silence">0.52>0.76>3.01>129183587>1480652
"Khalid">"Young Dumb & Broke">0.80>0.54>3.38>886349984>5968729
"Khalid">"Eastside (with Halsey & Khalid)">0.63>0.69>2.85>632400004>2781127
"Khalid">"Better">0.60>0.55>3.82>860718114>4030063
"Khalid">"Location">0.74>0.45>3.65>544666810>3251468
"Khalid">"8TEEN">0.83>0.59>3.81>1381628>12115
"Khalid">"Beautiful People (feat. Khalid)">0.64>0.65>3.30>353454004>2754251
"Khalid">"Love Lies (with Normani)">0.71>0.65>3.36>243497172>1758555
"Shakira">"Shakira: Bzrp Music Sessions, Vol. 53">0.78>0.63>3.64>252068988>9415668
"Shakira">"Monotonía">0.87>0.70>2.65>189132077>3670104
"Shakira">"Te Felicito">0.70>0.64>2.87>460717876>3361051
"Shakira">"Hips Don't Lie (feat. Wyclef Jean)">0.78>0.82>3.63>1214508056>6540184
"Shakira">"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)">0.76>0.87>3.38>3463816330>20327883
"Shakira">"DON'T YOU WORRY">0.83>0.87>3.24>144690551>1327396
"Shakira">"Dia de Enero">0.69>0.36>2.89>151765834>507258
"Shakira">"Chantaje (feat. Maluma)">0.85>0.77>3.26>2805793003>10370533
"Shakira">"Inevitable">0.60>0.46>3.21>135287306>437988
"Shakira">"Antologia">0.84>0.40>4.24>359765>4970
"Machine Gun Kelly">"my ex's best friend (with blackbear)">0.73>0.68>2.32>102439463>1072165
"Machine Gun Kelly">"I Think I'm OKAY (with YUNGBLUD & Travis Barker)">0.63>0.74>2.82>111974897>1198821
"Machine Gun Kelly">"maybe (feat. Bring Me The Horizon)">0.60>0.92>2.84>20170299>294321
"Machine Gun Kelly">"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)">0.65>0.72>3.38>206242355>1923118
"Machine Gun Kelly">"forget me too (feat. Halsey)">0.65>0.88>2.86>68116200>854345
"Machine Gun Kelly">"bloody valentine">0.53>0.86>3.42>117833946>1278216
"Machine Gun Kelly">"Bad Things (with Camila Cabello)">0.70>0.69>3.99>449712619>3621125
"Machine Gun Kelly">"make up sex (feat. blackbear)">0.67>0.68>2.04>15391210>182210
"Machine Gun Kelly">"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)">0.72>0.63>2.41>35856519>335937
"Machine Gun Kelly">"ay! (feat. Lil Wayne)">0.74>0.62>2.07>19671018>273280
"Nicky Jam">"X">0.59>0.75>2.88>2133459242>9883068
"Nicky Jam">"El Perdón (with Enrique Iglesias)">0.63>0.69>3.43>1381668642>4089045
"Nicky Jam">"Bella y Sensual">0.64>0.71>3.41>736730327>2634233
"Nicky Jam">"Nicky Jam: Bzrp Music Sessions, Vol. 41">0.63>0.85>2.63>592005>6740
"Nicky Jam">"Cuaderno">0.68>0.65>4.78>321420163>1811446
"Nicky Jam">"En La Cama (feat. Daddy Yankee)">0.86>0.91>2.62>115543124>748538
"Nicky Jam">"Si Te Preguntan...">0.76>0.80>3.72>61711565>435031
"Nicky Jam">"Hasta el Amanecer">0.83>0.61>3.31>1546036758>4733493
"Nicky Jam">"Color Esperanza 2020">0.59>0.79>3.63>24706293>557112
"Nicky Jam">"Donde Estan las Gatas">0.83>0.79>2.83>162725>2340
"The Beatles">"Here Comes The Sun - Remastered 2009">0.56>0.54>3.10>114971785>1126554
"The Beatles">"Let It Be - Remastered 2009">0.44>0.40>4.05>131925109>1075941
"The Beatles">"Come Together - Remastered 2009">0.53>0.38>4.33>31607772>383619
"The Beatles">"Yesterday - Remastered 2009">0.33>0.18>2.09>42856675>475089
"The Beatles">"Twist And Shout - Remastered 2009">0.48>0.85>2.59>53228361>490790
"The Beatles">"Blackbird - Remastered 2009">0.69>0.13>2.31>33852949>365297
"The Beatles">"In My Life - Remastered 2009">0.69>0.44>2.44>63223118>463315
"The Beatles">"Hey Jude - Remastered 2015">0.39>0.61>7.09>56888766>460662
"The Beatles">"I Want To Hold Your Hand - Remastered 2015">0.49>0.72>2.43>28799448>275921
"The Beatles">"Something - Remastered 2009">0.40>0.34>3.04>96849734>675186
"Pitbull">"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)">0.67>0.94>4.21>1007596168>4265538
"Pitbull">"Timber (feat. Ke$ha)">0.58>0.96>3.40>1405539965>5671596
"Pitbull">"Time of Our Lives">0.72>0.80>3.82>253293371>1423079
"Pitbull">"Feel This Moment (feat. Christina Aguilera)">0.67>0.76>3.83>704875181>2999847
"Pitbull">"International Love (feat. Chris Brown)">0.67>0.86>3.79>866480662>2961540
"Pitbull">"Fireball (feat. John Ryan)">0.76>0.93>3.94>307624507>1576522
"Pitbull">"We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte)">0.59>0.94>3.71>894756316>4925915
"Pitbull">"Hotel Room Service">0.85>0.63>3.96>313590021>1533812
"Pitbull">"Hey Baby (Drop It to the Floor) (feat. T-Pain)">0.60>0.91>3.91>300032949>1078390
"Pitbull">"HOT">0.90>0.68>2.57>52214351>688783
"Sean Paul">"No Lie">0.74>0.88>3.69>1120854023>7147862
"Sean Paul">"Temperature">0.95>0.60>3.64>361314925>2124819
"Sean Paul">"Go Down Deh (feat. Shaggy and Sean Paul)">0.80>0.76>2.57>165860569>2514731
"Sean Paul">"Get Busy">0.74>0.82>3.53>208573237>1324227
"Sean Paul">"She Doesn't Mind">0.72>0.78>3.80>505918510>2235710
"Sean Paul">"Give It Up to Me">0.86>0.67>4.04>306887054>1317175
"Sean Paul">"(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version">0.71>0.76>4.06>306887054>1317175
"Sean Paul">"I'm Still in Love with You (feat. Sasha)">0.77>0.67>4.56>314611933>2018040
"Sean Paul">"UP">0.81>0.71>2.48>81787112>668740
"Sean Paul">"Contra La Pared">0.83>0.59>3.74>256405663>1928933
"Elvis Presley">"Can't Help Falling in Love">0.40>0.29>3.04>363854960>3486602
"Elvis Presley">"Blue Christmas">0.47>0.27>2.15>46348788>209579
"Elvis Presley">"Here Comes Santa Claus (Right Down Santa Claus Lane)">0.58>0.24>1.93>282465>4533
"Elvis Presley">"Suspicious Minds">0.49>0.38>4.35>7484414>84407
"Elvis Presley">"Burning Love">0.66>0.75>2.84>3649438>17369
"Elvis Presley">"Always On My Mind">0.36>0.39>3.64>12982178>152547
"Elvis Presley">"If I Can Dream">0.33>0.72>3.20>43935538>374007
"Elvis Presley">"Jailhouse Rock">0.62>0.54>2.45>242588704>1868278
"Elvis Presley">"In the Ghetto">0.40>0.27>2.79>8647838>0
"Elvis Presley">"(You're The) Devil in Disguise">0.48>0.73>2.34>14332854>370274
"2Pac">"Hit 'Em Up - Single Version">0.92>0.84>5.21>585712131>4363164
"2Pac">"Ambitionz Az A Ridah">0.80>0.91>4.64>89682>1301
"2Pac">"California Love - Original Version">0.76>0.85>4.75>84654029>484619
"2Pac">"All Eyez On Me (ft. Big Syke)">0.87>0.72>5.13>14035099>64269
"2Pac">"Do For Love">0.87>0.63>4.69>1276815>24831
"2Pac">"Changes">0.87>0.67>4.48>306542>4350
"2Pac">"Dear Mama">0.77>0.54>4.67>381061439>3225481
"2Pac">"Keep Ya Head Up">0.60>0.73>4.38>5434057>58781
"2Pac">"2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg)">0.85>0.90>4.11>18949722>251281
"2Pac">"Can't C Me">0.80>0.85>5.51>1002891>13416
"Snoop Dogg">"Bad Decisions (with BTS & Snoop Dogg)">0.76>0.86>2.88>48725891>2843117
"Snoop Dogg">"Young, Wild & Free (feat. Bruno Mars)">0.55>0.65>3.46>726601997>5635352
"Snoop Dogg">"Drop It Like It's Hot">0.89>0.63>4.43>242845147>1854617
"Snoop Dogg">"That's My N**** (with Meek Mill, YG & Snoop Dogg)">0.72>0.73>3.33>14272788>175218
"Snoop Dogg">"From The D 2 The LBC (with Snoop Dogg)">0.72>0.77>3.56>70515275>2308329
"Snoop Dogg">"Sweat - Remix">0.81>0.73>3.27>237582702>1010443
"Snoop Dogg">"Beautiful">0.91>0.70>4.97>202432469>1231331
"Snoop Dogg">"I Wanna Fuck You">0.86>0.48>2.98>31364>373
"Snoop Dogg">"Qué Maldición">0.76>0.53>3.39>84170696>1245805
"Snoop Dogg">"Riders On The Storm - Fredwreck Remix">0.88>0.79>6.37>30994885>369883
"Lil Wayne">"Love Me">0.67>0.63>4.25>475532733>2941752
"Lil Wayne">"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)">0.50>0.79>4.06>788318126>6142541
"Lil Wayne">"Mirror">0.33>0.62>3.80>764982505>4833883
"Lil Wayne">"Forever">0.46>0.91>5.96>351589402>2019702
"Lil Wayne">"6 Foot 7 Foot">0.36>0.75>4.14>180051134>1119672
"Lil Wayne">"Lollipop">0.83>0.43>4.99>524707468>2641825
"Lil Wayne">"A Milli">0.66>0.69>3.70>11856519>192622
"Lil Wayne">"Scared of the Dark (feat. XXXTENTACION)">0.44>0.62>3.88>7163>256
"Lil Wayne">"ay! (feat. Lil Wayne)">0.74>0.62>2.07>19671055>273280
"Lil Wayne">"Right Above It">0.38>0.84>4.53>46104250>370102
"Sia">"Snowman">0.72>0.51>2.77>215540369>4266217
"Sia">"Unstoppable">0.47>0.78>3.63>151276432>1964768
"Sia">"Chandelier">0.40>0.79>3.60>2581536372>12476394
"Sia">"Dusk Till Dawn (feat. Sia) - Radio Edit">0.26>0.44>3.98>1953769806>14149628
"Sia">"Cheap Thrills">0.63>0.70>3.53>1788225602>8821956
"Sia">"Genius (feat. Sia, Diplo, and Labrinth)">0.60>0.62>3.56>331492365>3990442
"Sia">"Elastic Heart">0.42>0.79>4.29>1261263786>5191365
"Sia">"Unstoppable - R3HAB Remix">0.68>0.74>2.71>1298279>32710
"Sia">"Del Mar">0.76>0.64>3.58>106746356>988318
"Sia">"Santa's Coming for Us">0.55>0.81>3.42>50685969>494298
"Fleetwood Mac">"Dreams - 2004 Remaster">0.83>0.49>4.30>41698012>476988
"Fleetwood Mac">"The Chain - 2004 Remaster">0.55>0.67>4.50>63168341>618971
"Fleetwood Mac">"Everywhere - 2017 Remaster">0.73>0.49>3.78>53248522>342799
"Fleetwood Mac">"Go Your Own Way - 2004 Remaster">0.58>0.95>3.73>5109177>44832
"Fleetwood Mac">"Landslide">0.41>0.16>3.32>76081765>451100
"Fleetwood Mac">"Don't Stop - 2004 Remaster">0.67>0.71>3.22>5410145>42737
"Fleetwood Mac">"Little Lies - 2017 Remaster">0.64>0.65>3.68>49292398>385402
"Fleetwood Mac">"Rhiannon">0.72>0.49>4.21>8490005>61004
"Fleetwood Mac">"Gypsy">0.62>0.54>4.42>81512369>436530
"Fleetwood Mac">"Never Going Back Again - 2004 Remaster">0.65>0.34>2.24>2246595>23628
"ABBA">"Dancing Queen">0.54>0.87>3.84>679721429>3253260
"ABBA">"Gimme! Gimme! Gimme! (A Man After Midnight)">0.75>0.49>4.88>361288115>3156029
"ABBA">"Mamma Mia">0.75>0.75>3.55>272724820>1324658
"ABBA">"Angeleyes">0.72>0.92>4.35>7540645>51162
"ABBA">"The Winner Takes It All">0.45>0.79>4.91>115380254>512491
"ABBA">"Take A Chance On Me">0.68>0.68>4.07>142034489>512716
"ABBA">"Lay All Your Love On Me">0.68>0.73>4.57>2968673>39389
"ABBA">"Waterloo">0.45>0.95>2.82>77339439>368779
"ABBA">"Chiquitita">0.50>0.55>5.44>219881780>1203620
"ABBA">"Super Trouper">0.76>0.63>4.21>90572907>375323
"Frank Sinatra">"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)">0.65>0.26>2.59>13683856>144902
"Frank Sinatra">"Have Yourself A Merry Little Christmas - Remastered 1999">0.26>0.14>3.44>6422826>94812
"Frank Sinatra">"Jingle Bells - Remastered 1999">0.51>0.34>2.01>15255986>286935
"Frank Sinatra">"My Way">0.40>0.38>4.61>40356494>323576
"Frank Sinatra">"Somethin' Stupid">0.26>0.34>2.71>420791>5476
"Frank Sinatra">"Santa Claus Is Comin' to Town">0.65>0.20>2.58>1679701>23726
"Frank Sinatra">"Fly Me To The Moon (In Other Words)">0.67>0.26>2.45>135669950>1746670
"Frank Sinatra">"Strangers In The Night">0.26>0.47>2.63>14266051>131664
"Frank Sinatra">"That's Life">0.56>0.43>3.12>45558716>271523
"Frank Sinatra">"Silent Night - 1999 Remaster">0.25>0.12>2.44>43026>932
"Tiësto">"10:35">0.70>0.79>2.87>12850997>137385
"Tiësto">"The Motto">0.75>0.76>2.75>124255684>980422
"Tiësto">"Don't Be Shy">0.77>0.79>2.34>329901294>2401650
"Tiësto">"Lay Low">0.53>0.86>2.56>2192535>28849
"Tiësto">"The Business">0.80>0.62>2.73>236818708>1836947
"Tiësto">"Hot In It">0.75>0.84>2.16>5891427>96134
"Tiësto">"Pump It Louder">0.66>0.94>2.64>2099152>61252
"Tiësto">"Another Love - Tiësto Remix">0.79>0.76>3.09>2182357>31412
"Tiësto">"Baila Conmigo">0.65>0.86>2.44>2087256>32315
"Tiësto">"Jackie Chan">0.75>0.83>3.60>52275235>520812
"Elton John">"Cold Heart - PNAU Remix">0.80>0.80>3.38>396909270>2532714
"Elton John">"I'm Still Standing">0.50>0.90>3.06>170453554>1658219
"Elton John">"Hold Me Closer">0.66>0.78>3.37>15181510>165237
"Elton John">"Rocket Man (I Think It's Going To Be A Long, Long Time)">0.60>0.53>4.69>129299713>960562
"Elton John">"Your Song">0.55>0.32>4.03>1591571>22237
"Elton John">"Don't Go Breaking My Heart">0.73>0.84>4.59>87086359>638960
"Elton John">"Tiny Dancer">0.41>0.43>6.28>155579484>650110
"Elton John">"Step Into Christmas">0.53>0.93>4.54>19096844>47486
"Elton John">"Goodbye Yellow Brick Road - Remastered 2014">0.56>0.47>3.21>17035966>209965
"Elton John">"Merry Christmas">0.59>0.94>3.48>57457813>809894
"JAY-Z">"Ni**as In Paris">0.79>0.86>3.66>374189685>2521768
"JAY-Z">"Empire State Of Mind">0.49>0.96>4.62>95231588>833985
"JAY-Z">"Numb / Encore">0.69>0.79>3.43>47752493>219401
"JAY-Z">"Run This Town">0.63>0.92>4.46>17001975>138161
"JAY-Z">"No Church In The Wild">0.65>0.75>4.54>106953199>826069
"JAY-Z">"04:44">0.26>0.85>4.74>25189646>272421
"JAY-Z">"03' Bonnie & Clyde">0.76>0.68>3.43>22824654>278099
"JAY-Z">"Otis">0.75>0.63>2.97>224971063>1192658
"JAY-Z">"Gotta Have It">0.74>0.57>2.35>681129>6477
"JAY-Z">"Love All (with JAY-Z)">0.73>0.58>3.81>7101653>51843
"21 Savage">"Creepin' (with The Weeknd & 21 Savage)">0.72>0.62>3.69>17011354>325993
"21 Savage">"Rich Flex">0.56>0.52>3.99>3926832>54749
"21 Savage">"Jimmy Cooks (feat. 21 Savage)">0.53>0.67>3.64>12454143>461647
"21 Savage">"Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]">0.67>0.66>3.46>5384334>96598
"21 Savage">"Pussy & Millions (feat. Travis Scott)">0.75>0.63>4.03>24885008>487517
"21 Savage">"Glock In My Lap">0.85>0.73>3.23>24885008>487517
"21 Savage">"On BS">0.84>0.36>4.36>213119>3427
"21 Savage">"Major Distribution">0.91>0.55>2.84>7706203>102385
"21 Savage">"Spin Bout U">0.77>0.70>3.58>1111996>8576
"21 Savage">"Knife Talk (with 21 Savage ft. Project Pat)">0.85>0.42>4.05>74244853>796542
"Kanye West">"Bound 2">0.37>0.67>3.82>105206228>1105989
"Kanye West">"Heartless">0.79>0.65>3.52>200458945>1310078
"Kanye West">"Flashing Lights">0.64>0.63>3.96>123256878>959510
"Kanye West">"Ni**as In Paris">0.79>0.86>3.66>374189685>2521768
"Kanye West">"Father Stretch My Hands Pt. 1">0.72>0.57>2.27>47207589>587832
"Kanye West">"Stronger">0.62>0.72>5.20>432609094>2878369
"Kanye West">"I Wonder">0.54>0.47>4.06>13652003>161439
"Kanye West">"Violent Crimes">0.67>0.42>3.59>343239>10149
"Kanye West">"Homecoming">0.67>0.75>3.39>101552405>540229
"Kanye West">"Gold Digger">0.63>0.70>3.46>323806093>1797312
"Luis Miguel">"Ahora Te Puedes Marchar">0.78>0.88>3.20>562212517>2366696
"Luis Miguel">"La Incondicional">0.37>0.73>4.28>157325196>604843
"Luis Miguel">"Hasta Que Me Olvides">0.64>0.59>4.68>1006758>13068
"Luis Miguel">"La Media Vuelta">0.63>0.68>2.68>130543675>344687
